alternative_id,dataset_id,subset,g1,g2,g3,g4,class_label,class_index
a666,polish_research_units_si,SI,0.5094206613688798,0.0694227092579953,0.0015605841043361947,0.7,Cl2,2
a674,polish_research_units_si,SI,0.7003973340169188,0.24967664327436867,0.03812284026306989,0.8,Cl3,3
a678,polish_research_units_si,SI,0.5242245578056909,0.24110533321769168,0.0055735146583435514,0.5,Cl2,2
a708,polish_research_units_si,SI,0.7672391694437324,0.17999374026630266,0.0323263850183926,0.95,Cl3,3
a710,polish_research_units_si,SI,0.712381440656242,0.37626655906963763,0.03410990970906254,0.9,Cl3,3
a712,polish_research_units_si,SI,0.5562676236862343,0.12859604731755328,0.00869468286701594,0.95,Cl2,2
a728,polish_research_units_si,SI,0.5793386311202257,0.0933077413297032,0.018615538958867462,0.55,Cl2,2
a731,polish_research_units_si,SI,0.3706741861061267,0.053415137242775856,0.002452346449671163,0.3,Cl1,1
a745,polish_research_units_si,SI,0.5911304793642655,0.14119093319054102,0.010478207557685876,0.5,Cl2,2
a750,polish_research_units_si,SI,0.47186618815688286,0.060983381538310705,0.003009697915505518,0.45,Cl2,2
a794,polish_research_units_si,SI,0.6139451422712126,0.07835225708650877,0.022071118047040466,0.5,Cl2,2
a804,polish_research_units_si,SI,0.7139195078185081,0.14894772368177928,0.009920856091851522,0.68,Cl2,2
a805,polish_research_units_si,SI,0.7682004614201488,0.4353192275639455,0.01805818749303311,0.9,Cl3,3
a815,polish_research_units_si,SI,0.19046398359395028,0.0938055032863602,0.007357039349013488,0.55,Cl1,1
a819,polish_research_units_si,SI,0.21135606254806458,0.14515040330031262,0.010589677850852748,0.55,Cl1,1
a820,polish_research_units_si,SI,0.17899256600871571,0.05769890680915731,0.009140564039683425,0.7,Cl1,1
a822,polish_research_units_si,SI,0.3729172007177647,0.14298966389755155,0.06766246795229072,0.58,Cl2,2
a825,polish_research_units_si,SI,0.40053832350679314,0.040937150011124225,0.05216809720209564,0.4,Cl2,2
a831,polish_research_units_si,SI,0.7157139195078186,0.09572867448253497,0.011147029316687103,0.6,Cl2,2
a833,polish_research_units_si,SI,0.483722122532684,0.022301244027799254,0.0005573514658343552,0.5,Cl2,2
a838,polish_research_units_si,SI,0.376121507305819,0.14568587449611028,0.009363504626017167,0.8,Cl2,2
a841,polish_research_units_si,SI,0.45231991796975135,0.05258930490559492,0.005127633485676068,0.6,Cl2,2
a860,polish_research_units_si,SI,0.6430402460907461,0.027814334790166942,0.01928436071786869,0.75,Cl2,2
a863,polish_research_units_si,SI,0.7808895155088439,0.4361940819120093,0.06130866124177907,1.0,Cl3,3
a866,polish_research_units_si,SI,0.798705460138426,0.6493530980025416,0.05796455244677294,1.0,Cl4,4
a871,polish_research_units_si,SI,0.6261855934375801,0.4330755278350749,0.025080815962545983,1.0,Cl4,4
a883,polish_research_units_si,SI,0.7792873622148168,0.22988683457333883,0.050496042804592585,0.9,Cl3,3
a885,polish_research_units_si,SI,0.7100743399128429,0.24982370930701733,0.015717311336528816,0.8,Cl3,3
a886,polish_research_units_si,SI,0.5503076134324533,0.2794857968150777,0.01839259837253372,0.85,Cl3,3
a893,polish_research_units_si,SI,0.2783901563701615,0.09691274459155239,0.012596143127856426,0.7,Cl2,2
a895,polish_research_units_si,SI,0.7404511663675981,0.10646072394197302,0.012707613421023297,0.7,Cl3,3
a897,polish_research_units_si,SI,0.4207254550115356,0.13025902476365736,0.02608404860104782,0.76,Cl2,2
