dataset_id,group,seed,model_id,selected_by_apss,selected_base_model,complexity_units,val_accuracy,val_macro_f1,val_balanced_accuracy,val_ordinal_mae,val_within_one_accuracy,test_accuracy,test_macro_f1,test_balanced_accuracy,test_ordinal_mae,test_within_one_accuracy,nonmonotone_criteria,selected_interactions
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.8179190751445087,0.7175199837774899,0.7789823812551085,0.18208092485549132,1.0,0.7947976878612717,0.7169151971349773,0.8340750158931978,0.2138728323699422,0.9913294797687862,,
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.8179190751445087,0.7175199837774899,0.7789823812551085,0.18208092485549132,1.0,0.7947976878612717,0.7169151971349773,0.8340750158931978,0.2138728323699422,0.9913294797687862,,
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.0952380952380953,0.8439306358381503,0.6887901953119345,0.7471505766960311,0.15895953757225434,0.9971098265895953,0.815028901734104,0.6960728309446759,0.8037190082644627,0.19653179190751446,0.9884393063583815,,g13:g19;g13:g21
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M5_full_flexible,False,,2.0952380952380953,0.8439306358381503,0.6887901953119345,0.7471505766960311,0.15895953757225434,0.9971098265895953,0.815028901734104,0.6960728309446759,0.8037190082644627,0.19653179190751446,0.9884393063583815,,g13:g19;g13:g21
toc_uco_oc04_car,toc_uco_ordinal_classification,0,M6_APSS,True,M1_linear_additive,0.0,0.8179190751445087,0.7175199837774899,0.7789823812551085,0.18208092485549132,1.0,0.7947976878612717,0.7169151971349773,0.8340750158931978,0.2138728323699422,0.9913294797687862,,
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M0_majority,False,,0.0,0.40854700854700854,0.1450242718446602,0.25,0.8700854700854701,0.7213675213675214,0.4083546462063086,0.14497578692493948,0.25,0.8704177323103154,0.7212276214833759,,
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M1_linear_additive,False,,0.0,0.8581196581196581,0.8400145959523859,0.9029378545575891,0.14188034188034188,1.0,0.8806479113384484,0.8489813432034707,0.9174694987646281,0.11935208866155157,1.0,,
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M2_monotone_additive,False,,0.1,0.21965811965811965,0.1641231035654139,0.33159990502348746,1.2991452991452992,0.5923076923076923,0.22250639386189258,0.16126852816029902,0.33722783561057235,1.2838874680306904,0.5924978687127025,,
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M3_nonmonotone_additive,False,,1.0,0.8606837606837607,0.827493339637187,0.9027998819210925,0.13931623931623932,1.0,0.86615515771526,0.8232787542337521,0.9052003728460797,0.13384484228473997,1.0,g1;g2;g3;g6;g14,
toc_uco_oc04_childrenanemia,toc_uco_ordinal_classification,0,M4_sparse_interaction,False,,1.1428571428571428,0.8735042735042735,0.8499968957005781,0.9138152321790692,0.1264957264957265,1.0,0.8832054560954816,0.8496346844925831,0.9192778660946288,0.11679454390451834,1.0,,g1:g6;g12:g13
